SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO,fr_COO2,fr_NH1,fr_Nhpyrrole,fr_benzene,fr_bicyclic,fr_para_hydroxylation
Cc1nc2nc(CCNS(=O)(=O)c3cccs3)cn2nc1C,94.33,99.0,1.027,337.42,5,1,5,1.009,125.87,861.0581462923647,15.742276208189782,12.145462182986885,13.778455344842337,10.4543269253365,6.682371422714519,9.045187481563806,4.839294206500721,7.780781891311209,3.202025354467024,6.060521008279906,1.9435572184336614,4.01288263018668,17.081783984545382,13.847474399381248,19.78873371464754,337.0667167200001,22.0,322.31000000000006,15.070998449087046,5.746430378862729,131.64482503603867,1.32364,83.46750000000003,337.43000000000006,1.0,7.0,0.0,3.0,1.0,5.0,0.0,0.0,116.0,5.777653723919194,6.06636706846161,25.293904238308773,3.0,24.304131608263162,24.47747519982934,40.79142446354759,34.54459013405259,17.081783984545382,27.918819656524292,89.25,6.082800781578063,2.4275702877569767,0.5270499496094734,3.2923172514848202,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
c1ccc2c(c1)OCC(c1csc(C3COc4ccccc4O3)n1)O2,55.941,78.013,3.703,353.392,5,0,2,3.703,78.05,837.6995675774657,16.63961743368832,13.253521571278256,14.070018152205982,12.365305980755144,8.089513895127205,8.9691667063821,5.839073602220264,6.728754569241868,4.162227650298684,5.117241622599373,2.9029586504217555,3.774984284943979,33.69959902483684,53.910999318158794,0.0,353.07217896,25.0,338.2790000000001,14.599401464600936,5.9670278225437245,148.30788985153853,4.1681000000000035,92.72600000000003,353.39900000000006,0.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,126.0,0.0,24.26546827384644,24.26546827384644,5.0,4.9839785209472085,12.207932775496605,64.61255100986003,18.197742449973045,22.909484467197828,53.910999318158794,49.81,2.882600571092635,0.8582978500041993,3.0482671679216806,15.356332438870837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)NCc2cccs2)cc1,7.74,13.78,1.879,388.525,4,1,8,1.937,128.54,853.9528028434748,17.794682450997072,13.467723856634025,15.917213599417204,11.308026970925576,7.431924575725681,11.234803963375612,4.964646623246676,9.701780016322495,3.4937440064170064,7.85139464064094,2.1659990077858544,5.36650382778656,4.877147193701299,17.512796907389134,4.722094864452088,388.05852012,24.0,368.37600000000015,19.069886605028213,7.74849604380795,146.7848188065971,2.2571000000000003,94.89330000000004,388.53600000000006,1.0,6.0,1.0,2.0,1.0,8.0,0.0,0.0,132.0,0.0,19.913841467842857,35.711898112773966,2.0,9.027310855748322,30.183197756329374,46.65541237493687,34.23032277177926,18.724621593082546,51.56923213227112,83.55000000000001,1.8715266014279501,0.0,0.0,8.967363696264863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Oc1ccc(-c2nc(-c3ccc(F)c(F)c3)no2)cc1Cl,54.9,58.7,3.978,308.667,3,1,2,3.827,59.15,754.4837357334374,14.982763184195939,10.347884111129174,11.10381305714763,10.041713895658194,5.824139975005914,6.202104448015142,4.218215653702051,4.625415780442658,2.7984590270466967,3.101192342755541,1.733135216532906,1.9136778467616467,12.13273413692322,0.0,10.140641778072654,308.016411584,21.0,301.615,13.510186765284027,5.138945532517618,122.15914384829436,4.040800000000001,71.7608,308.67100000000005,1.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,106.0,5.890723922025908,16.757603147357962,36.39820241076966,3.0,10.140641778072654,0.0,53.05527740660277,15.24716917291336,0.0,40.92129734774301,59.150000000000006,13.198423032649016,0.7851008335432943,-1.7455515324689206,7.699421033556435,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
O=C(Nc1ccccc1Cl)NC1(C(=O)N2CCC(O)CC2)CCCCC1,81.57,99.0,2.237,379.881,3,3,3,2.237,81.67,653.1843600690114,18.570703332935967,14.83960062156393,15.595529567582384,12.49963766397457,9.312445377803192,9.690409850812419,7.225111875383717,7.632312002124321,5.3430499087492045,5.672638129789249,3.852741250617436,4.035720185323791,19.26246486877803,0.0,10.633577208012662,379.166269372,26.0,353.6800000000001,18.98501866545865,8.268998583040208,158.4440905161791,3.147700000000002,101.24320000000004,379.88800000000026,3.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,142.0,0.0,42.99613889593377,37.81602062862726,3.0,10.216698334856808,56.58864300061373,29.288101587587768,46.67713581933756,44.94575136048208,24.26546827384644,81.67,15.852234059893068,-0.34956265905377526,-0.029251280759216458,6.607627814411188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
Cc1cc(C)n2nc(C(=O)N3C[C@@H](N)C[C@H]3C(=O)NC(C)C)cc2n1,81.95,82.29,-0.488,344.411,5,2,3,-1.031,105.61,827.8975582977905,18.300600429391718,14.98366614043841,14.98366614043841,11.756927950821465,8.46914528340079,8.46914528340079,6.9708668190449865,6.9708668190449865,4.280326512661528,4.280326512661528,3.2606677594770135,3.2606677594770135,11.387855989696922,33.761315867224106,15.399448933254575,344.19607400800004,25.0,320.2270000000001,17.34650511351389,6.436819345247566,145.9384759007522,0.412540000000001,93.15660000000004,344.41900000000004,3.0,8.0,0.0,2.0,2.0,3.0,1.0,1.0,134.0,5.907179729351506,0.0,40.18213749015011,3.0,24.814756557720678,52.24129290913238,29.214518121468604,55.982606305773814,42.144617190924464,12.13273413692322,105.62000000000002,7.2264493032954435,8.660230102205663,-0.4679413370286378,2.782848721661401,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Cc1ccc(C2CC(c3c(O)[nH]c(=O)n(C)c3=O)=NN2)s1,32.111,24.242,0.631,306.34,4,3,2,0.622,122.27,845.8317585302742,15.14589989101247,11.505543246646889,12.322039827574615,9.96923425058676,6.381579717947302,7.198076298875028,4.910650487899693,6.2301297047820325,3.4312633028251294,4.545624162490666,2.272324031435948,3.194571441730345,9.444246841492653,19.056471336613843,15.511177443797315,306.078661308,21.0,292.23499999999996,13.624737496262508,4.884563464432515,123.12960610490131,0.58782,80.0552,306.347,3.0,7.0,0.0,2.0,3.0,2.0,0.0,0.0,110.0,5.559266895052008,0.0,19.056471336613843,3.0,14.976869565848947,19.386399651764595,48.28856467742194,20.36929056634997,27.780408331173565,26.823216030806588,99.48,13.986492005752918,2.247110410649823,-0.43827764130343483,4.020057572781689,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
COCCN(C)C(=O)Cn1c(-c2ccccc2)nn(-c2cccc(C)c2)c1=O,51.993,54.414,2.483,380.44,4,0,7,2.483,65.45,1007.9902099366678,20.095647359318303,16.3310720196577,16.3310720196577,13.507239053047547,9.062085827718198,9.062085827718198,6.617251384350758,6.617251384350758,4.490648034840309,4.490648034840309,2.8764992140702814,2.8764992140702814,11.126902983393991,61.52104081584512,5.098681808301038,380.18484062799996,28.0,356.25600000000014,19.5682472483434,8.665559552799564,163.33346235670177,2.1142200000000004,107.51000000000006,380.44800000000015,0.0,7.0,2.0,3.0,0.0,7.0,0.0,0.0,146.0,0.0,42.46456947923127,24.61992282831084,3.0,19.247494122088057,13.4684936056032,70.64503569012679,52.46378174581977,5.563451491696996,59.39184080022631,69.36,4.537590624212648,2.1185151510836597,0.2784453735197787,16.945304878768603,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Cc1ccc(CNC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2C(C)C)cc1,0.62,1.3,6.433,433.609,1,1,3,6.433,65.5,1092.557555254768,21.534804948073727,18.649716881753562,19.46621346268129,15.02487714325259,11.437003340038057,12.253499920965785,9.258720491817307,10.342342247942966,6.682554873097328,8.015923451859344,5.107605501318,6.511424796375313,11.984273114623004,11.336785877934737,78.15005556410277,433.21878361200004,31.0,402.3730000000002,20.376998277247036,8.192576446866436,188.44394772920214,6.148520000000006,126.82470000000002,433.6210000000002,1.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0,162.0,0.0,43.67639416492469,61.78456685787326,5.0,14.783797982648164,65.58585173174902,75.41992713772048,15.498123890979905,65.55583962971897,42.595045982382736,37.27,4.533315906609557,6.458420823145336,0.322784481331559,12.775022459175702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0
COc1ccc(OCCNC(=O)c2cc(S(=O)(=O)N(C)C)c(Cl)cc2Cl)cc1,1.46,32.55,3.099,447.333,5,1,8,3.099,93.32,947.1934735880317,20.896976746569027,15.530947461812442,17.85930193477708,13.1619395914268,8.13134032318238,10.327332598001476,5.829795826715272,8.764451908820467,3.7406008825198773,6.333083011886937,2.198122147384927,3.9251368180924207,4.305215991296234,0.0,5.316788604006331,446.0469981,28.0,427.18000000000006,22.290809327846365,9.467455621301776,173.74376677098797,3.0611000000000015,108.15700000000002,447.34000000000015,1.0,7.0,2.0,2.0,1.0,8.0,0.0,0.0,152.0,5.907179729351506,23.20187978046503,36.39820241076966,2.0,9.622004595302565,4.895483475517775,52.006920529949305,52.986972582034085,10.357988675768818,41.293685886287435,84.93999999999998,2.630144262796195,0.010128834642723739,0.8015317997277129,9.411069933193055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
CCN(CC)S(=O)(=O)c1cc(Br)cnc1N,10.295,37.138,1.034,308.195,3,1,4,1.034,84.67,471.6424838974225,12.344934982691242,9.143400905342705,11.545894025385136,7.429087446058484,4.8421892211880975,7.07525081954609,3.1262397544633074,5.948272148033082,2.171636962113773,4.684343265646148,1.3404937289102512,3.3742119109052746,0.0,0.0,20.913922418896558,306.999009788,16.0,294.089,13.405189048239894,5.113219929004744,103.83886742330243,1.4568,66.45620000000002,308.201,2.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,90.0,0.0,13.847474399381248,21.99631096641096,1.0,9.289194512243443,18.742957874899023,16.7359301559071,30.79650430839753,13.847474399381248,21.631413631424874,76.29,0.0,5.584989134542706,0.023240740740741117,1.4682407407407407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)n1nc(CNc2ccc(Cl)cc2)[nH]c1=O,90.61,67.631,2.131,266.727,2,2,4,2.13,56.73,570.5085008705896,13.120955864630139,10.274498081607684,11.03042702762614,8.558550648063802,5.731693391595382,6.10965786460461,4.2756105044080615,4.712046284880047,2.4810661169401733,2.7330424322796585,1.5642223204457384,1.690210478115481,5.687386274683562,25.980208536304467,15.399448933254575,266.09343878,18.0,251.61199999999997,12.700325561856753,5.265942183016261,109.7897977315883,2.4177999999999997,72.01140000000002,266.732,2.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,96.0,0.0,11.600939890232516,38.112942673227685,2.0,14.76446326439343,26.434071634441786,45.59678666786299,14.76446326439343,25.713719726529135,29.060005457918262,62.71,8.057608280707276,0.747455593348451,0.6144907407407412,7.413315834598302,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
CC1C(S(C)(=O)=O)=NNc2c(-c3ccccc3)cnn21,26.23,92.78,1.885,290.341,4,1,2,1.885,84.72,777.9574200965293,14.328062645816686,11.107837542218846,11.924334123146572,9.482181813234284,6.1483080826756,8.039719620733853,4.727429795482551,6.690037295664938,3.256389130815247,4.448585473927669,2.295091816658318,3.2260310370799017,17.382672166905394,30.33183534230805,15.625880731151145,290.083746688,20.0,276.23599999999993,12.862251838410245,4.447829199162572,116.59038715806881,1.8946999999999998,78.27550000000004,290.348,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,104.0,0.0,30.33183534230805,12.487188691387619,3.0,9.780484743446223,12.965578028838586,36.52867891392113,29.49776789787805,12.965578028838586,41.63008643966084,76.35,8.376536228689007,4.708983371126228,0.7047222222222225,9.34911943400715,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
CCOC(=O)c1ccc(NC(=O)c2ccc(-n3nncc3C)cc2)cc1,0.38,5.48,2.723,350.371,5,1,6,2.723,86.11,914.71710854256,18.518297090128673,14.469644861784646,14.469644861784646,12.57971869811898,8.144976381410926,8.144976381410926,5.586015613125875,5.586015613125875,3.747706010997058,3.747706010997058,2.4028599490741693,2.4028599490741693,11.381314269532023,6.923737199690624,15.628855507962236,350.13789043599996,26.0,332.2340000000001,17.34650511351389,7.6042328292396695,150.15208872312257,3.0047200000000016,96.44770000000001,350.37800000000004,1.0,7.0,2.0,3.0,1.0,5.0,0.0,0.0,132.0,5.907179729351506,5.213385095654868,62.37841094707412,3.0,14.993869839101091,13.847474399381248,71.54861109754842,33.47723682091736,33.33364254607672,54.727780119305955,86.11,10.631603881576552,3.2887663165051237,-0.6248917036955037,13.61250663197633,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
COn1c(Br)c(Br)c(Br)c1C(=O)Nc1ccc(Br)cc1,30.439,23.795,2.867,531.82,2,1,3,2.867,43.26,652.4672006351495,14.861442840636295,10.084969145223097,16.428955301681913,9.451596160381719,5.319456368095182,8.491449446324589,3.7053501539671903,6.958160964006251,2.4628671027808577,6.318414166983325,1.5578333375355424,3.4862826442933437,4.472719515832414,12.13273413692322,69.03656419580372,527.731925896,20.0,523.7600000000001,16.06731608935888,6.635055684307623,148.88667189716594,4.8488000000000016,92.1312,531.8240000000001,1.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,106.0,5.907179729351506,15.929943897949348,72.0552999676945,2.0,4.7304076419062255,0.0,47.98075083517602,17.747384912535264,10.488465178920283,42.28682284032756,43.26,2.8092592592592593,1.0512654714663645,-0.28477088057445177,7.317301351095994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
COc1c(Br)ccc2c1sc1ncnc(NC(C)C(=O)O)c12,77.245,39.943,3.357,382.232,5,2,4,1.943,112.58,880.5172834746633,15.853006672199017,11.753751207659196,14.156244327701627,10.524075805453155,6.416329421542674,8.025824272027753,4.6660719844244705,6.519479650361772,3.2724390886050365,5.00920682655661,2.1895348464352677,3.9809812399848123,30.52499611413558,12.13273413692322,31.214689543850096,380.978274344,22.0,370.14300000000014,14.98456335435568,5.6937528059209335,137.82087074385436,3.5006000000000013,89.89350000000006,382.2390000000001,2.0,6.0,1.0,3.0,2.0,4.0,0.0,0.0,114.0,0.0,6.06636706846161,28.920048166101584,3.0,9.967957041894417,12.965578028838586,22.93277372752018,34.19542809511246,6.923737199690624,22.93277372752018,84.34000000000002,13.724585263430185,0.0,0.3054453262786596,3.093759002057613,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
O=C(Nc1cccc2c1N(c1ncccn1)CC2)c1ccccc1,0.08,1.34,3.187,316.357,3,1,3,3.187,58.12,865.0499697516946,16.355160383312146,13.01495560042272,13.01495560042272,11.826499840494924,7.8560974773822005,7.8560974773822005,5.583882651369162,5.583882651369162,4.071993107872837,4.071993107872837,2.9713604574888492,2.9713604574888492,24.340350578205708,30.33183534230805,26.251022445212833,316.132411132,24.0,300.23600000000005,14.386567697491765,6.119599082682666,139.5451006370338,3.4231000000000016,93.57920000000001,316.364,1.0,5.0,2.0,3.0,1.0,3.0,0.0,0.0,118.0,5.907179729351506,30.33183534230805,36.249741388469445,4.0,9.967957041894417,6.4208216229260096,78.11789374277465,22.4198931771585,15.921440167465814,66.99099075938065,58.120000000000005,3.0221558484504913,3.5863084215167547,0.53008345930965,16.969497755114187,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
N#Cc1nccnc1OC1CCN(C(=O)c2ccc(N3CCOCC3)cc2)C1,73.91,76.87,1.181,379.412,6,0,4,1.181,91.58,874.1550513290423,19.34672421487486,15.452012201524596,15.452012201524596,13.741514740667453,9.34184077166755,9.34184077166755,6.747901511566182,6.747901511566182,4.9715809554378145,4.9715809554378145,3.473875721078228,3.473875721078228,31.99066301553455,30.334689586638714,14.867866772744895,379.164439532,28.0,358.2520000000001,18.195795203942776,8.231177654246963,162.8664117052946,1.47838,101.15750000000003,379.4200000000002,0.0,8.0,1.0,2.0,0.0,4.0,2.0,2.0,144.0,11.787168065786876,0.0,24.26546827384644,4.0,14.867866772744895,12.524788010674312,47.91653490361805,66.27180244252084,22.472738293543287,36.65915541707259,91.58,9.090400016635844,1.925945195777447,0.2068917016635623,9.691153098397919,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COc1ccc(-n2ccnc2-c2nccn2[C@@H]2c3ccccc3C[C@@H]2O)cc1,0.44,38.97,3.084,372.42,4,1,4,3.193,65.1,1113.5394000591784,19.08721119088102,15.434326817804967,15.434326817804967,13.758351493073063,9.22879405281615,9.22879405281615,6.892117773374233,6.892117773374233,5.3269366335209245,5.3269366335209245,4.018814540248418,4.018814540248418,28.649158595664318,57.92608884957852,22.100691178817637,372.15862588,28.0,352.26800000000014,16.76905450391916,6.653316810392762,162.2419618005614,3.2508000000000017,105.62880000000003,372.4280000000001,1.0,6.0,2.0,4.0,1.0,4.0,0.0,0.0,140.0,0.0,24.26546827384644,35.392371257240434,5.0,19.102156337477126,18.566628839822272,84.44521381753918,37.42244766134367,17.16874381254195,73.3183108341452,65.1,10.75839555285214,3.28256517296467,2.2554809915469747,15.815012162198935,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
CC(=O)c1cnc2c(C)c(-c3ccc(C)cc3)nn2c1C,0.2,1.16,3.044,279.336,3,0,2,3.044,47.26,844.5928786391235,15.14589989101247,12.636640422911867,12.636640422911867,9.986071002992368,6.916792565619741,6.916792565619741,5.388512836974227,5.388512836974227,3.8189643850769155,3.8189643850769155,2.5370100775576936,2.5370100775576936,28.16193619385864,13.847474399381248,41.271865802785314,279.137162164,21.0,262.207,13.491100893571794,4.807103648265285,123.00063992309792,3.524160000000002,82.63850000000004,279.343,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,106.0,0.0,29.828919765543436,27.694948798762496,3.0,14.598058222863868,27.694948798762496,52.84659431539896,20.381303169228808,34.10255685370189,30.462311845459514,47.260000000000005,4.6567044595616025,6.450521911550052,0.006424968262991992,8.260705257411606,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CN(C)S(=O)(=O)c1ccc(Br)c2ccccc12,24.971,7.63,2.603,314.198,2,0,2,2.603,45.76,665.2600060560245,12.629392033067418,9.514024555038532,11.91651767508096,7.9423942386139545,5.041474963617436,7.2745365619754265,3.8785338230931092,6.853126550891615,2.5894848976015297,5.154228340332658,1.6562864404904836,3.2235112085936333,15.245167944762006,24.26546827384644,15.929943897949348,312.977211724,17.0,302.10800000000006,12.544414569752737,4.401118557824061,109.23110904828522,2.8526000000000016,72.52080000000004,314.204,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,90.0,0.0,40.19541217179579,17.518958351388015,2.0,4.305215991296234,4.895483475517775,40.87092192660207,26.81835694097955,0.0,45.766405402119844,37.38,1.630555555555556,0.0,0.0,10.82702947845805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
COc1ccc(NC(=O)COCc2ccccc2)cc1,2.41,0.12,2.254,271.311,3,1,6,2.254,47.56,537.4082598967773,14.208896013370174,11.335110856471319,11.335110856471319,9.775188245478667,6.333004438872777,6.333004438872777,4.255075714912503,4.255075714912503,2.718485310653931,2.718485310653931,1.7072395277997996,1.7072395277997996,17.000349599664464,30.33183534230805,5.316788604006331,271.120843404,20.0,254.17999999999995,14.087019418542505,7.305956413072368,117.88674052581302,2.850500000000001,77.72170000000004,271.316,1.0,4.0,2.0,2.0,1.0,6.0,0.0,0.0,104.0,0.0,30.33183534230805,29.828919765543436,2.0,0.0,6.606881964512918,60.160755107851486,19.623859235141957,5.563451491696996,54.59730361615449,47.56,2.7600026769967245,1.7674616535727652,0.578170870044032,16.900413708237203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
COc1cc(Br)c(S(=O)(=O)N[C@@H]2CCCN(C(=O)c3ccccc3)C2)cc1OC,14.402,37.45,3.009,483.376,5,1,6,3.009,93.32,981.8661200599639,21.01829709012867,16.221897089555565,18.624390209597994,13.851703735303987,9.136051063133735,11.412212580285482,6.715246749742346,9.251985890326385,4.7787483725302975,7.257714866605318,3.3454707010253077,5.643170260046232,6.4208216229260096,18.19910120538483,20.652038762401435,482.051104936,29.0,460.2000000000004,21.60509213251757,9.146825889576842,178.72883499813003,3.049400000000001,112.93500000000002,483.38400000000036,1.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,156.0,5.907179729351506,18.19910120538483,46.9706883491862,3.0,9.622004595302567,23.778967550517756,52.50074048676068,52.5758351680591,23.199631921620835,51.83277247058146,84.94000000000001,0.0,0.5959651425203929,0.6509450172445177,11.59557045054877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
CC(=O)N(c1nc(COC(=O)/C=C/c2cnn(C)c2)cs1)c1c(C)cc(C)cc1C,0.076,0.441,3.96,424.516,5,0,7,3.965,105.56,1090.2881245626777,21.836134335324456,17.670406209369215,18.48690279029694,14.24009119841586,9.407482274942156,10.28713508619705,7.1115517715565915,7.948104664017736,4.403834626868346,5.278441468502192,3.261822928468352,4.119226372798287,27.941192241471544,32.903945735995094,10.082660329248245,424.156911628,30.0,400.33400000000023,21.448896840582112,9.04280245818629,179.16907745152352,4.243060000000003,117.62500000000004,424.5260000000002,0.0,7.0,1.0,3.0,0.0,6.0,0.0,0.0,156.0,0.0,17.696185628620217,37.974134689299746,3.0,14.76446326439343,34.30183076327542,63.93023811908561,26.640948281696787,34.871471161327065,35.98250415744917,77.32000000000002,6.380455030114861,5.393232138619531,-0.5931460305285092,4.089604661327313,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CN1N=C(c2ccc(-n3cncn3)cc2)CC1c1cnn(C)c1,59.112,96.918,1.283,307.353,4,0,3,1.283,64.13,829.7081281755335,15.81119030894213,13.03375437239289,13.03375437239289,11.20350993820667,7.448227304617498,7.448227304617498,5.674547612175046,5.674547612175046,4.109643590409831,4.109643590409831,2.885673285914099,2.885673285914099,23.38334439207727,48.31248070460346,27.314076274472505,307.15454354400003,23.0,290.225,13.685688657407406,5.347624540700717,133.4238780212455,1.7816999999999998,86.22500000000004,307.36100000000005,0.0,7.0,1.0,3.0,0.0,3.0,0.0,0.0,116.0,0.0,12.13273413692322,17.696185628620217,4.0,29.553860531794186,12.462662452073971,60.44069854999566,42.31321751724208,23.58956543546796,54.4152030923414,64.13,15.102520118933116,4.39684771207228,0.0,8.464878852775678,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
