MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,FractionCSP3,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_NH0,fr_NH1,fr_Ndealkylation2,fr_Nhpyrrole,fr_amide,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_para_hydroxylation
99.9,1.907,377.236,3,1,2,1.907,69.3,1.5899289937160492,781.4782580704081,15.97432701575866,12.588143604314618,14.174140143429323,11.131030293135234,7.860706791597284,8.653705061154636,6.174903394906018,7.0905789236977075,4.652453593137651,5.1457052318546905,3.4565544748123225,3.8176397352698044,0.0,9.589074368143644,24.153087127790414,41.30680050559064,23.09901093623531,26.127307514551426,376.05348788400005,0.4375,23.0,360.10600000000017,14.686487965344789,5.632205182309723,2.524859460612248,141.49340549024436,12.529161114208463,12.529161114208463,0.22860027574650693,0.02882806594860199,0.22860027574650693,-0.24740892962123184,2.3007,90.06770000000003,377.24200000000025,1.0,6.0,0.0,2.0,1.0,2.0,3.0,1.0,7.0,2.0,2.0,2.0,120.0,0.0,0.0,19.58766590729516,0.0,15.929943897949348,31.04074445123685,4.0,15.097273347452553,5.917906046161393,19.26246486877803,22.671820721217244,4.899909730850478,46.545902023893284,19.26246486877803,22.671820721217244,69.3,28.468567059744007,8.149775972117242,0.8717541152263377,0.45539046096833813,5.786869061674256,2.0654326029526695,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
0.0,5.491,606.4,4,1,11,5.491,84.09,1.7201451249657413,1070.8957016163586,25.424074484064484,19.682461920232516,23.596812932311856,16.717582484092624,11.672888985241334,14.66187952961778,8.806721824842331,12.474732587056899,6.351417787208459,9.414193865593274,4.330660353024052,6.596252815009834,10.023291153407584,13.212334168400758,29.183231703104646,36.57682763046246,0.0,21.24673250195568,604.056495932,0.48,35.0,575.162,28.411924326371178,13.402727855944804,7.909691305776526,226.04653279436954,13.63848445787243,13.63848445787243,0.24288399791359447,0.03857609672274176,0.24288399791359447,-3.7921909615219245,5.905900000000006,143.15049999999982,606.41,1.0,6.0,1.0,0.0,2.0,2.0,4.0,1.0,10.0,11.0,0.0,1.0,192.0,0.0,0.0,4.794537184071822,8.417796984328938,45.198190746875994,74.4202165715611,3.0,9.622004595302565,11.835812092322787,43.544347996060395,62.54600711424333,5.316788604006331,45.436385022592276,37.667559606327046,51.83277247058146,75.71000000000001,12.702370754972183,3.845294152735254,0.583928334592809,0.17047056966902763,11.765376287814043,1.6334291941326071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
3.39,1.854,469.533,6,0,6,1.854,120.52,1.1869370746105286,1115.2725211640413,23.65612529163336,20.003077780063833,20.003077780063833,16.491203638441373,12.056242484850015,12.056242484850015,9.418082967729946,9.418082967729946,7.157317012042508,7.157317012042508,4.907860003848212,4.907860003848212,0.0,4.794537184071822,5.907179729351506,73.7233549387727,25.67112132992235,20.453968292323545,469.23251909199996,0.625,34.0,438.29400000000027,22.765994300743742,9.693996811360208,4.636412043310088,197.52355268799082,13.288888069706314,13.288888069706314,0.27584785342154516,0.08643133649623591,0.27584785342154516,-0.08643133649623591,3.5505600000000026,119.44650000000006,469.54200000000037,0.0,10.0,0.0,2.0,0.0,3.0,9.0,0.0,10.0,6.0,2.0,2.0,182.0,5.907179729351506,0.0,4.794537184071822,0.0,15.469989771376337,52.372404136937305,5.0,25.35387802317402,5.917906046161393,65.21404738278933,45.75038223086563,0.0,57.564334493376506,82.1461119528029,13.569284810920045,120.52000000000001,19.800496661142475,12.329390451813136,2.971327628541993,3.5484359932845644,0.0,8.458302309808785,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.17,4.034,316.464,2,2,5,4.053,91.54,2.0188398826385137,659.957651719356,16.328062645816686,13.896533608598457,14.713030189526183,10.236202008657774,7.3398290322460005,8.219481843500896,6.579341165468934,7.521995006689833,3.1989257905765136,4.032499766107695,2.1150516373418937,3.05911593286029,0.0,0.0,5.41499046939678,16.388937966384788,0.0,73.49102183189306,316.172167768,0.4117647058823529,22.0,292.282,16.489820362718092,6.482239874174768,4.561920042220479,136.05312085857273,5.962047548185941,5.962047548185941,0.19303948926734676,0.07078495782049177,0.19303948926734676,0.07078495782049177,3.9842400000000024,95.67910000000003,316.47399999999993,3.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,118.0,0.0,0.0,0.0,9.976383253582878,26.83757866753348,37.10711151969846,2.0,4.9839785209472085,10.726072209797854,46.578432873762466,45.407618650945956,11.050456081168516,10.943533089691044,42.59966627416709,28.571568708486414,63.3,8.992489082052574,6.212640975371631,10.497549042376109,0.4143598828420265,6.231219878255864,11.107002329997911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09,4.343,434.981,5,1,6,4.343,138.19,2.0935296318179675,992.6158772711772,18.949382989376325,14.105201353637097,17.310620042438728,12.236348663653576,8.245804061180714,12.575693589032216,6.100547692055178,11.852993395201057,4.291412381712526,9.54636904738555,2.7982229939564838,6.984857089152269,19.674506272835004,16.835593968657875,26.055793570755313,37.020072369638775,0.0,10.30076712495354,434.019547768,0.4375,26.0,415.8400000000002,19.597427688726704,7.456361981157684,3.901896539966682,162.00119739822895,13.034580498866212,13.034580498866212,0.22636954447026061,0.02973922902494386,0.22636954447026061,-3.9619908982111336,3.7774000000000028,102.62330000000006,434.99200000000025,1.0,6.0,1.0,0.0,1.0,2.0,7.0,1.0,10.0,6.0,0.0,1.0,142.0,0.0,0.0,0.0,21.819572489605083,42.703106213709894,37.107111519698464,3.0,4.9839785209472085,0.0,52.90996365540319,29.288101587587764,5.316788604006331,33.614266925499834,32.60702369139466,38.526567408707,93.19999999999999,4.042109788359789,3.675019797528065,0.0,-0.13510472041586752,5.879177873309818,1.5081086569154754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.855,4.038,380.588,3,0,7,2.478,49.0,1.990517384479251,666.9577828266691,19.535169427003225,17.325914364648547,18.14241094557627,12.013892449325281,9.824940062514713,11.265003391315352,9.072766417331334,11.010701397273,5.464070220599891,7.376938720486494,3.4436844211993107,4.913383021312413,10.023291153407584,8.417796984328938,5.41499046939678,24.94985114346159,12.13273413692322,46.566267711980785,380.249749392,0.7142857142857143,26.0,344.3100000000001,21.39075448652621,8.405302054981842,5.303980862576973,160.18014691473866,12.95207482147282,12.95207482147282,0.2425666452147928,0.028976668192348454,0.2425666452147928,-3.384320974531787,4.1151000000000035,109.00780000000009,380.5980000000002,0.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,6.0,1.0,1.0,148.0,0.0,0.0,0.0,8.417796984328938,46.75142013537634,61.88397540154618,2.0,9.205125722146711,5.917906046161393,70.23346564129366,29.828919765543436,0.0,50.346704736038525,59.44460235892814,29.160951749364212,40.620000000000005,2.818838296860934,0.0,1.1835465645268,0.7027655523078153,7.898236785327334,13.204910670037835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94.6,1.375,308.379,4,2,6,-0.111,82.5,2.5413436403565264,767.9566472671667,16.438793109825923,13.804021575676828,13.804021575676828,10.307438208038288,7.390487614933677,7.390487614933677,6.160422317564771,6.160422317564771,3.3969277238412396,3.3969277238412396,2.3037381336778195,2.3037381336778195,11.24901029325548,9.589074368143644,0.0,6.544756405912575,18.662443613145733,34.03212977613247,308.196074008,0.6428571428571429,22.0,284.194,16.283443518383198,6.348698317539541,3.2152840452029343,128.31833407174506,12.183714647896196,12.183714647896196,0.32931832016617385,0.35040086713697827,0.32931832016617385,-0.45227920026035107,0.0528000000000009,87.47640000000003,308.386,2.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,8.0,6.0,0.0,0.0,122.0,5.559266895052007,5.689743398203474,14.345615352810384,4.794537184071822,13.847474399381248,20.013250011515773,2.0,24.002066068327604,12.965578028838582,20.392230805293824,20.838084661399122,16.565798897261814,51.186922845507134,13.847474399381248,9.589074368143644,87.95000000000002,32.77304229333811,3.2553391912320486,-0.010783179012344712,0.9728545708406824,0.0,6.360819318468128,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.814,3.345,341.363,3,0,2,3.345,59.23,1.5382858877149648,1114.031325380314,17.5098609216914,13.923203890886583,13.923203890886583,12.809663088089318,8.507222882411794,8.507222882411794,6.307661587788308,6.307661587788308,4.818745781211112,4.818745781211112,3.5485843059915547,3.5485843059915547,0.0,4.794537184071822,5.907179729351506,39.76780672880759,53.430846278543356,16.207008846534265,341.11642672,0.09523809523809523,26.0,326.25000000000006,14.83797897649881,5.807220277803785,2.2857903121610152,149.42258855500714,13.172165217939028,13.172165217939028,0.27702181332720466,0.062069187242798085,0.27702181332720466,-0.062069187242798085,4.092700000000003,99.06250000000001,341.37,0.0,5.0,0.0,1.0,2.0,4.0,4.0,0.0,5.0,2.0,0.0,0.0,126.0,5.907179729351506,0.0,9.77851570501903,0.0,29.422131530971885,41.63596560293424,5.0,10.140641778072654,0.0,6.4208216229260096,78.24837024592611,4.899909730850478,22.592577913336733,16.051916670617278,71.514085696354,59.230000000000004,19.35396966773139,5.656726539406325,3.5366501509286508,0.6678350742271201,17.59900299450645,0.6517122543461827,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
94.33,1.027,337.42,5,1,5,1.009,125.87,1.6946685589499269,861.0581462923647,15.742276208189782,12.145462182986885,13.778455344842337,10.4543269253365,6.682371422714519,9.045187481563806,4.839294206500721,7.780781891311209,3.202025354467024,6.060521008279906,1.9435572184336614,4.01288263018668,10.023291153407584,8.417796984328938,6.544756405912575,17.081783984545382,13.847474399381248,19.78873371464754,337.0667167200001,0.3076923076923077,22.0,322.31000000000006,15.070998449087046,5.746430378862729,3.0084943956158705,131.64482503603867,11.993949270326436,11.993949270326436,0.250641021978219,0.27984079743008317,0.2145393700787567,-3.4279126511715794,1.32364,83.46750000000003,337.43000000000006,1.0,7.0,0.0,0.0,0.0,3.0,7.0,1.0,9.0,5.0,0.0,0.0,116.0,5.777653723919194,0.0,0.0,27.623246784291062,6.06636706846161,25.293904238308773,3.0,24.304131608263162,0.0,24.47747519982934,40.79142446354759,4.722094864452088,34.54459013405259,17.081783984545382,27.918819656524292,89.25,8.699795740833576,6.082800781578063,2.4275702877569767,0.5270499496094734,3.2923172514848202,4.046156074765382,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.941,3.703,353.392,5,0,2,3.703,78.05,1.3480991150069999,837.6995675774657,16.63961743368832,13.253521571278256,14.070018152205982,12.365305980755144,8.089513895127205,8.9691667063821,5.839073602220264,6.728754569241868,4.162227650298684,5.117241622599373,2.9029586504217555,3.774984284943979,0.0,0.0,12.207932775496605,33.69959902483684,53.910999318158794,0.0,353.07217896,0.21052631578947367,25.0,338.2790000000001,14.599401464600936,5.9670278225437245,2.6817066938916776,148.30788985153853,6.025742598934789,6.025742598934789,0.1838405150849367,0.2032914986982448,0.1838405150849367,-0.2113933505500969,4.1681000000000035,92.72600000000003,353.39900000000006,0.0,5.0,0.0,2.0,2.0,3.0,6.0,0.0,6.0,2.0,0.0,0.0,126.0,0.0,0.0,0.0,4.9839785209472085,24.26546827384644,24.26546827384644,5.0,4.9839785209472085,0.0,12.207932775496605,64.61255100986003,18.947451815200196,18.197742449973045,22.909484467197828,53.910999318158794,49.81,4.7119567271352985,2.882600571092635,0.8582978500041993,3.0482671679216806,15.356332438870837,0.9026466084086935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0
7.74,1.879,388.525,4,1,8,1.937,128.54,2.18885835274424,853.9528028434748,17.794682450997072,13.467723856634025,15.917213599417204,11.308026970925576,7.431924575725681,11.234803963375612,4.964646623246676,9.701780016322495,3.4937440064170064,7.85139464064094,2.1659990077858544,5.36650382778656,20.046582306815168,16.835593968657875,16.335723356948126,4.877147193701299,17.512796907389134,4.722094864452088,388.05852012,0.3333333333333333,24.0,368.37600000000015,19.069886605028213,7.74849604380795,4.224209912295061,146.7848188065971,12.398792840406747,12.398792840406747,0.24254660245649654,0.03940098261526881,0.20709224340524238,-3.6817520418661283,2.2571000000000003,94.89330000000004,388.53600000000006,1.0,6.0,0.0,0.0,1.0,2.0,5.0,1.0,9.0,8.0,0.0,0.0,132.0,0.0,0.0,0.0,21.557688833109964,19.913841467842857,35.711898112773966,2.0,9.027310855748322,0.0,30.183197756329374,46.65541237493687,4.722094864452088,34.23032277177926,18.724621593082546,51.56923213227112,83.55000000000001,1.028024252783453,1.8715266014279501,0.0,0.0,8.967363696264863,4.449157688154403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54.9,3.978,308.667,3,1,2,3.827,59.15,1.9879173600715858,754.4837357334374,14.982763184195939,10.347884111129174,11.10381305714763,10.041713895658194,5.824139975005914,6.202104448015142,4.218215653702051,4.625415780442658,2.7984590270466967,3.101192342755541,1.733135216532906,1.9136778467616467,11.63444168209179,13.887357490190345,28.05072505874806,12.13273413692322,0.0,10.140641778072654,308.016411584,0.0,21.0,301.615,13.510186765284027,5.138945532517618,2.5737811750291857,122.15914384829436,13.18554646261627,13.18554646261627,0.25779809887042304,0.06873972494823821,0.25779809887042304,-0.9939556762915351,4.040800000000001,71.7608,308.67100000000005,1.0,4.0,0.0,0.0,2.0,3.0,4.0,1.0,7.0,2.0,0.0,0.0,106.0,5.890723922025908,0.0,0.0,8.78083009534964,16.757603147357962,36.39820241076966,3.0,10.140641778072654,0.0,0.0,53.05527740660277,0.0,15.24716917291336,0.0,40.92129734774301,59.150000000000006,4.085129755605946,13.198423032649016,0.7851008335432943,-1.7455515324689206,7.699421033556435,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
81.57,2.237,379.881,3,3,3,2.237,81.67,1.7137563571151992,653.1843600690114,18.570703332935967,14.83960062156393,15.595529567582384,12.49963766397457,9.312445377803192,9.690409850812419,7.225111875383717,7.632312002124321,5.3430499087492045,5.672638129789249,3.852741250617436,4.035720185323791,11.570039764721418,14.69560176298435,12.011146117099809,19.26246486877803,0.0,10.633577208012662,379.166269372,0.5789473684210527,26.0,353.6800000000001,18.98501866545865,8.268998583040208,4.298883071843821,158.4440905161791,13.212378415357911,13.212378415357911,0.319649275491723,0.029251280759216458,0.319649275491723,-0.8691644227135296,3.147700000000002,101.24320000000004,379.88800000000026,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,3.0,1.0,2.0,142.0,0.0,6.031114512338072,4.794537184071822,4.794537184071822,42.99613889593377,37.81602062862726,3.0,10.216698334856808,0.0,56.58864300061373,29.288101587587768,10.633577208012662,46.67713581933756,44.94575136048208,24.26546827384644,81.67,27.58369653005235,15.852234059893068,-0.34956265905377526,-0.029251280759216458,6.607627814411188,1.074528694576494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
81.95,-0.488,344.411,5,2,3,-1.031,105.61,1.9040402370463871,827.8975582977905,18.300600429391718,14.98366614043841,14.98366614043841,11.756927950821465,8.46914528340079,8.46914528340079,6.9708668190449865,6.9708668190449865,4.280326512661528,4.280326512661528,3.2606677594770135,3.2606677594770135,6.041840829147961,9.589074368143644,29.591969111847394,11.387855989696922,33.761315867224106,15.399448933254575,344.19607400800004,0.5294117647058824,25.0,320.2270000000001,17.34650511351389,6.436819345247566,3.3438025268751255,145.9384759007522,12.945770502645502,12.945770502645502,0.2746884966024226,0.005828912449582946,0.2746884966024226,-0.5643477051314356,0.412540000000001,93.15660000000004,344.41900000000004,3.0,8.0,0.0,1.0,0.0,2.0,6.0,2.0,8.0,3.0,1.0,1.0,134.0,5.907179729351506,0.0,9.589074368143644,9.499376414562832,0.0,40.18213749015011,3.0,24.814756557720678,5.733667477162185,52.24129290913238,29.214518121468604,11.050456081168516,55.982606305773814,42.144617190924464,12.13273413692322,105.62000000000002,31.286183916876105,7.2264493032954435,8.660230102205663,-0.4679413370286378,2.782848721661401,7.921476348293628,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
32.111,0.631,306.34,4,3,2,0.622,122.27,1.9555600598683387,845.8317585302742,15.14589989101247,11.505543246646889,12.322039827574615,9.96923425058676,6.381579717947302,7.198076298875028,4.910650487899693,6.2301297047820325,3.4312633028251294,4.545624162490666,2.272324031435948,3.194571441730345,17.12899862969085,14.69560176298435,11.605292320844956,9.444246841492653,19.056471336613843,15.511177443797315,306.078661308,0.3076923076923077,21.0,292.23499999999996,13.624737496262508,4.884563464432515,2.2688453660731973,123.12960610490131,12.121658609431428,12.121658609431428,0.3303882679524021,0.01876464474678774,0.3303882679524021,-0.6544095198532431,0.58782,80.0552,306.347,3.0,7.0,0.0,1.0,0.0,2.0,7.0,3.0,8.0,2.0,0.0,0.0,110.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,19.056471336613843,3.0,14.976869565848947,12.149079508416913,19.386399651764595,48.28856467742194,16.674801690365864,20.36929056634997,27.780408331173565,26.823216030806588,99.48,28.08685863197182,13.986492005752918,2.247110410649823,-0.43827764130343483,4.020057572781689,2.0222177943976285,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.993,2.483,380.44,4,0,7,2.483,65.45,2.0427350706574057,1007.9902099366678,20.095647359318303,16.3310720196577,16.3310720196577,13.507239053047547,9.062085827718198,9.062085827718198,6.617251384350758,6.617251384350758,4.490648034840309,4.490648034840309,2.8764992140702814,2.8764992140702814,0.0,9.589074368143644,18.141679533467553,11.126902983393991,61.52104081584512,5.098681808301038,380.18484062799996,0.2857142857142857,28.0,356.25600000000014,19.5682472483434,8.665559552799564,4.202795190653008,163.33346235670177,13.114952837616528,13.114952837616528,0.3509959239680306,0.08820342025699124,0.3509959239680306,-0.3491253831779624,2.1142200000000004,107.51000000000006,380.44800000000015,0.0,7.0,0.0,0.0,2.0,3.0,6.0,0.0,7.0,7.0,0.0,0.0,146.0,0.0,5.689743398203474,9.361636831863176,4.794537184071822,42.46456947923127,24.61992282831084,3.0,19.247494122088057,0.0,13.4684936056032,70.64503569012679,5.689743398203474,52.46378174581977,5.563451491696996,59.39184080022631,69.36,27.292822368144787,4.537590624212648,2.1185151510836597,0.2784453735197787,16.945304878768603,2.7589509472230227,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
0.62,6.433,433.609,1,1,3,6.433,65.5,1.5036522528362606,1092.557555254768,21.534804948073727,18.649716881753562,19.46621346268129,15.02487714325259,11.437003340038057,12.253499920965785,9.258720491817307,10.342342247942966,6.682554873097328,8.015923451859344,5.107605501318,6.511424796375313,0.0,4.794537184071822,12.072955341486033,11.984273114623004,11.336785877934737,78.15005556410277,433.21878361200004,0.4230769230769231,31.0,402.3730000000002,20.376998277247036,8.192576446866436,3.6925123080717523,188.44394772920214,13.546383692365836,13.546383692365836,0.31805031438259823,0.023735591458805327,0.31805031438259823,0.023735591458805327,6.148520000000006,126.82470000000002,433.6210000000002,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,162.0,0.0,6.031114512338072,0.0,4.794537184071822,43.67639416492469,61.78456685787326,5.0,14.783797982648164,5.917906046161393,65.58585173174902,75.41992713772048,5.316788604006331,15.498123890979905,65.55583962971897,42.595045982382736,37.27,17.15462988574908,4.533315906609557,6.458420823145336,0.322784481331559,12.775022459175702,7.7607260100073185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0
1.46,3.099,447.333,5,1,8,3.099,93.32,2.031484852202363,947.1934735880317,20.896976746569027,15.530947461812442,17.85930193477708,13.1619395914268,8.13134032318238,10.327332598001476,5.829795826715272,8.764451908820467,3.7406008825198773,6.333083011886937,2.198122147384927,3.9251368180924207,15.930470882759089,13.212334168400758,33.655839965122915,4.305215991296234,0.0,5.316788604006331,446.0469981,0.2777777777777778,28.0,427.18000000000006,22.290809327846365,9.467455621301776,5.287796751353603,173.74376677098797,12.401529235354992,12.401529235354992,0.2524595472668048,0.010128834642723739,0.2524595472668048,-3.8195093582370006,3.0611000000000015,108.15700000000002,447.34000000000015,1.0,7.0,0.0,0.0,2.0,2.0,5.0,1.0,10.0,8.0,0.0,0.0,152.0,5.907179729351506,0.0,4.794537184071822,12.72301297562517,23.20187978046503,36.39820241076966,2.0,9.622004595302565,0.0,4.895483475517775,52.006920529949305,14.790514511606428,52.986972582034085,10.357988675768818,41.293685886287435,84.93999999999998,12.210047301842069,2.630144262796195,0.010128834642723739,0.8015317997277129,9.411069933193055,0.4084453166554687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
10.295,1.034,308.195,3,1,4,1.034,84.67,3.313280517914765,471.6424838974225,12.344934982691242,9.143400905342705,11.545894025385136,7.429087446058484,4.8421892211880975,7.07525081954609,3.1262397544633074,5.948272148033082,2.171636962113773,4.684343265646148,1.3404937289102512,3.3742119109052746,10.023291153407584,8.417796984328938,10.713346253352803,0.0,0.0,20.913922418896558,306.999009788,0.4444444444444444,16.0,294.089,13.405189048239894,5.113219929004744,2.5292191251608034,103.83886742330243,12.152592592592592,12.152592592592592,0.24625356246178526,0.023240740740741117,0.24625356246178526,-3.538541666666665,1.4568,66.45620000000002,308.201,2.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,4.0,0.0,0.0,90.0,0.0,0.0,0.0,13.401775505276145,13.847474399381248,21.99631096641096,1.0,9.289194512243443,0.0,18.742957874899023,16.7359301559071,5.733667477162185,30.79650430839753,13.847474399381248,21.631413631424874,76.29,3.8678302154195014,0.0,5.584989134542706,0.023240740740741117,1.4682407407407407,4.3758737244897965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
